"Tag Code","Mark Species Name","Mark Rear Type Name","Event Type Name","Event Site Type Description","Event Site Code Value","Event Date Time Value","Antenna ID","Antenna Group Configuration Value","Event Release Site Code Code","Event Release Date Time Value","CTH Count"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 5:03:04 PM","02","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","MC2","10/7/2011 5:03:09 PM","01","120","","","1"
"3D9.1C2CF39A72","Steelhead","Wild Fish or Natural Production","Recapture","Dam","PRO","9/20/2011 12:00:00 PM","NA","0","PROTAL","10/15/2011 12:00:00 AM","1"
"3D9.1C2D35F366","Steelhead","Unknown","Mark","River","CHANDL","10/13/2011 12:00:00 PM","NA","0","YAKIM1","10/13/2011 12:00:00 PM","1"
"3D9.1C2D35F366","Steelhead","Unknown","Recapture","Dam","PRO","9/20/2011 12:00:00 PM","NA","0","PROTAL","10/31/2011 12:00:00 AM","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Mark","Intra-Dam Release Site","BONAFF","9/30/2011 11:10:00 AM","NA","0","COLR3","9/30/2011 11:30:00 AM","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","9/30/2011 4:57:30 PM","18","110","","","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","9/30/2011 4:57:31 PM","18","110","","","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","9/30/2011 4:58:35 PM","16","110","","","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","9/30/2011 4:58:36 PM","16","110","","","1"
"3D9.1C2D708B6F","Steelhead","Wild Fish or Natural Production","Observation","Adult Fishway","BO3","9/30/2011 5:00:03 PM","14","110","","","1"
